rating,gender,country,grade,age,comment
2,M,Sweden,3,44,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
1,F,United States,9,49,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,United States,7,24,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
1,M,China,3,83,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,F,India,6,52,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,India,9,73,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
5,F,France,10,82,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
2,F,China,1,4,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
1,F,China,10,32,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
3,F,India,12,5,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
1,M,Russia,10,28,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,M,United States,9,40,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
2,F,Russia,3,51,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
1,M,Canada,10,58,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
4,M,France,2,56,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
4,F,China,4,8,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
4,F,Sweden,12,19,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,Russia,8,2,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,F,China,11,38,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
5,F,Canada,6,82,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,United States,11,35,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
1,M,United States,12,83,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
5,F,India,2,17,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
1,F,China,2,13,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
5,M,Sweden,9,78,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
3,M,India,4,16,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
3,M,Russia,7,36,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,M,China,9,63,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,F,India,5,16,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
1,F,Russia,3,26,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,Canada,1,35,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
1,F,India,4,73,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
5,M,United States,5,20,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
3,F,Sweden,1,58,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,M,Canada,7,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
1,M,Sweden,2,28,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,M,France,5,31,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
3,F,United States,2,12,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
2,M,India,2,38,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
4,F,United States,2,69,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
1,F,India,4,2,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
1,F,China,4,28,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
2,F,Sweden,9,45,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
3,F,India,4,64,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
4,F,Canada,9,65,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
2,M,India,11,67,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
4,M,United States,7,79,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
4,M,Canada,10,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
4,M,Canada,3,35,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
4,F,Russia,6,2,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
2,F,China,6,21,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
2,F,Sweden,3,68,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
5,M,Canada,6,65,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
3,F,United States,4,74,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Maecenas fringilla pharetra leo in posuere. Proin at sapien sed nibh mattis scelerisque ut at ex. Pellentesque lacus magna, aliquet in dolor et, volutpat commodo nisi. Morbi viverra malesuada eros, viverra condimentum urna luctus sed."
5,F,India,11,12,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
5,F,Canada,12,34,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
5,M,India,1,1,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
1,M,Russia,3,61,"Ut fermentum, magna id malesuada tempor, neque turpis pretium dolor, et elementum enim ex ac erat. Mauris tincidunt condimentum nunc, nec viverra mi. Donec a ante nisl. Nunc semper sit amet metus blandit euismod. "
3,F,China,7,41,"Nunc malesuada non quam mattis tempus. Aenean convallis neque et rhoncus iaculis. Aenean at posuere turpis. Curabitur ullamcorper porta semper. Aenean non luctus nibh. Donec egestas leo nibh, sit amet malesuada sapien consequat eu. Vivamus fermentum velit lorem."
